Date,Open,High,Low,Close,Adj Close,Volume,Total traded
2020-02-25,3998.1298828125,4021.22998046875,3915.669921875,3921.6298828125,3921.6298828125,149369800,597199860969.7266
2020-02-26,3921.6298828125,3929.18994140625,3838.699951171875,3928.0,3928.0,162375900,636778181688.5742
2020-02-27,3928.0,3928.0,3754.159912109375,3787.969970703125,3787.969970703125,197918800,777425046400.0
2020-02-28,3787.969970703125,3787.969970703125,3611.159912109375,3673.610107421875,3673.610107421875,311502300,1179961358204.956
2020-03-02,3673.610107421875,3777.820068359375,3627.1201171875,3706.830078125,3706.830078125,254666800,935546530504.7852
2020-03-03,3706.830078125,3813.89990234375,3706.830078125,3749.090087890625,3749.090087890625,208239700,771909183419.7266
2020-03-04,3749.090087890625,3819.60009765625,3738.949951171875,3795.3798828125,3795.3798828125,289520900,1085439936427.1729
2020-03-05,3795.3798828125,3807.610107421875,3710.60009765625,3731.489990234375,3731.489990234375,206216400,782669576066.0156
2020-03-06,3731.489990234375,3731.489990234375,3582.719970703125,3600.949951171875,3600.949951171875,253133300,944564375144.9951
2020-03-09,3600.949951171875,3600.949951171875,3302.510009765625,3334.860107421875,3334.860107421875,321176800,1156541582277.539
2020-03-10,3334.860107421875,3475.1201171875,3317.830078125,3332.97998046875,3332.97998046875,280482600,935370233565.9668
2020-03-11,3332.97998046875,3398.75,3280.419921875,3287.070068359375,3287.070068359375,241149000,803744789310.0586
2020-03-12,3287.070068359375,3287.070068359375,2938.56005859375,2942.2099609375,2942.2099609375,342316200,1125217334934.5215
2020-03-13,2942.2099609375,3173.110107421875,2942.2099609375,2994.39990234375,2994.39990234375,321409400,945653938218.9453
2020-03-16,2994.39990234375,2994.409912109375,2713.7099609375,2848.8701171875,2848.8701171875,337383800,1010262017772.3633
2020-03-17,2848.8701171875,2934.449951171875,2749.449951171875,2894.320068359375,2894.320068359375,300735800,856757233788.4766
2020-03-18,2894.449951171875,2894.449951171875,2738.489990234375,2764.47998046875,2764.47998046875,293658300,849979252096.2158
2020-03-19,2764.47998046875,2800.47998046875,2680.3701171875,2788.3701171875,2788.3701171875,304250400,841094139849.6094
2020-03-20,2788.06005859375,2928.89990234375,2788.06005859375,2837.050048828125,2837.050048828125,421584400,1175402626966.211
2020-03-23,2837.050048828125,2837.050048828125,2688.429931640625,2727.860107421875,2727.860107421875,242709900,688580133646.0693
2020-03-24,2727.860107421875,2969.580078125,2727.860107421875,2969.580078125,2969.580078125,240187400,655197626765.3809
2020-03-25,2969.580078125,3129.669921875,2959.800048828125,3102.97998046875,3102.97998046875,271928100,807512268442.3828
2020-03-26,3102.97998046875,3179.75,3011.610107421875,3179.75,3179.75,225166500,698687141772.2168
2020-03-27,3179.75,3179.75,2970.7900390625,3021.889892578125,3021.889892578125,216636500,688849910875.0
2020-03-30,3021.889892578125,3042.8701171875,2932.669921875,3041.159912109375,3041.159912109375,170094800,514007756900.09766
2020-03-31,3041.159912109375,3119.489990234375,3041.14990234375,3107.419921875,3107.419921875,238005900,723814001925.5127
2020-04-01,3107.419921875,3107.419921875,2974.429931640625,2991.1201171875,2991.1201171875,233115100,724386505829.8828
2020-04-02,2991.1201171875,3034.340087890625,2961.280029296875,2998.5400390625,2998.5400390625,214511300,641629064794.043
2020-04-03,2998.5400390625,3001.3798828125,2949.429931640625,2958.39990234375,2958.39990234375,187412600,561964184924.8047
2020-04-06,2958.39990234375,3060.320068359375,2958.39990234375,3058.85009765625,3058.85009765625,198998500,588717142966.5527
2020-04-07,3058.85009765625,3184.0400390625,3058.85009765625,3141.280029296875,3141.280029296875,251962700,770716129500.7324
2020-04-08,3141.280029296875,3141.280029296875,3087.68994140625,3140.10009765625,3140.10009765625,182688300,573875108376.1963
2020-04-09,3140.10009765625,3233.239990234375,3140.10009765625,3233.239990234375,3233.239990234375,210788800,661897931464.8438
2020-04-14,3233.239990234375,3260.090087890625,3194.050048828125,3200.139892578125,3200.139892578125,184099000,595236248962.1582
2020-04-15,3200.139892578125,3200.199951171875,3077.1298828125,3087.43994140625,3087.43994140625,207322000,663459402809.082
2020-04-16,3087.43994140625,3119.35009765625,3078.610107421875,3102.1298828125,3102.1298828125,167384100,516788355896.3379
2020-04-17,3102.1298828125,3218.47998046875,3102.1298828125,3190.199951171875,3190.199951171875,187336900,581143395643.457
2020-04-20,3190.199951171875,3210.47998046875,3150.2900390625,3200.719970703125,3200.719970703125,140548100,448376541757.2998
2020-04-21,3200.719970703125,3200.719970703125,3108.43994140625,3108.43994140625,3108.43994140625,146580200,469162173449.6582
2020-04-22,3108.43994140625,3176.4599609375,3108.330078125,3173.489990234375,3173.489990234375,145150800,451192544247.0703
2020-04-23,3173.489990234375,3215.6298828125,3158.719970703125,3205.669921875,3205.669921875,149514400,474482451795.89844
2020-04-24,3205.669921875,3205.949951171875,3157.7099609375,3168.8798828125,3168.8798828125,132305500,424127761848.6328
2020-04-27,3168.8798828125,3226.68994140625,3168.8798828125,3220.2900390625,3220.2900390625,128392600,406860727241.9922
2020-04-28,3220.2900390625,3294.27001953125,3218.320068359375,3281.8798828125,3281.8798828125,179193100,577053754998.7305
2020-04-29,3281.8798828125,3377.429931640625,3278.320068359375,3371.260009765625,3371.260009765625,196771400,645780099172.8516
2020-04-30,3371.260009765625,3394.389892578125,3260.510009765625,3262.510009765625,3262.510009765625,271345100,914774884475.8545
2020-05-01,3262.510009765625,3262.510009765625,3181.85009765625,3189.409912109375,3189.409912109375,116972200,381622973364.30664
2020-05-04,3189.409912109375,3196.77001953125,3154.22998046875,3178.590087890625,3178.590087890625,154440000,492572466826.1719
2020-05-05,3178.590087890625,3237.280029296875,3178.590087890625,3225.89990234375,3225.89990234375,147910600,470147167053.9551
2020-05-06,3225.89990234375,3248.080078125,3219.800048828125,3224.699951171875,3224.699951171875,157801600,509052166029.6875
2020-05-07,3224.699951171875,3272.550048828125,3224.699951171875,3270.550048828125,3270.550048828125,158151500,509991134327.7588
2020-05-11,3270.550048828125,3305.06005859375,3253.31005859375,3273.260009765625,3273.260009765625,170049400,556155073473.1934
2020-05-12,3273.260009765625,3305.639892578125,3259.52001953125,3294.6298828125,3294.6298828125,151388600,495534250314.4043
2020-05-13,3294.6298828125,3294.669921875,3239.2900390625,3243.830078125,3243.830078125,170838400,562849297771.875
2020-05-14,3243.830078125,3243.830078125,3110.139892578125,3153.14990234375,3153.14990234375,190303400,617311892889.4531
2020-05-15,3153.14990234375,3206.169921875,3153.14990234375,3188.52001953125,3188.52001953125,151443400,477523741920.60547
2020-05-18,3188.52001953125,3323.719970703125,3188.52001953125,3320.2099609375,3320.2099609375,153062400,488042526637.5
2020-05-19,3320.2099609375,3353.580078125,3283.949951171875,3302.739990234375,3302.739990234375,158830200,527349612137.6953
2020-05-20,3302.739990234375,3337.699951171875,3281.139892578125,3333.860107421875,3333.860107421875,155751900,514408028684.98535
2020-05-21,3333.860107421875,3349.10009765625,3302.760009765625,3311.39990234375,3311.39990234375,165798200,552748004862.3535
2020-05-22,3311.39990234375,3311.39990234375,3245.64990234375,3301.8798828125,3301.8798828125,156753400,519073193452.0508
2020-05-26,3301.8798828125,3379.679931640625,3301.8798828125,3354.419921875,3354.419921875,201816000,666372190429.6875
2020-05-27,3354.419921875,3410.929931640625,3354.419921875,3396.1298828125,3396.1298828125,237816400,797736069908.5938
2020-05-28,3396.1298828125,3445.7099609375,3396.1298828125,3437.300048828125,3437.300048828125,194891100,661875488604.1992
2020-05-29,3437.300048828125,3437.300048828125,3356.030029296875,3363.669921875,3363.669921875,362687200,1246664730269.336
2020-06-01,3363.669921875,3418.06005859375,3363.669921875,3412.5,3412.5,128850700,433411224002.53906
2020-06-02,3412.5,3452.3701171875,3411.949951171875,3442.4599609375,3442.4599609375,201232500,686705906250.0
2020-06-03,3442.4599609375,3536.760009765625,3442.4599609375,3531.75,3531.75,210229700,723707324849.9023
2020-06-04,3531.75,3541.570068359375,3497.77001953125,3509.989990234375,3509.989990234375,176373100,622905695925.0
2020-06-05,3509.989990234375,3592.0400390625,3509.989990234375,3589.760009765625,3589.760009765625,230885400,810405442891.2598
2020-06-08,3589.760009765625,3609.39990234375,3559.2099609375,3582.3701171875,3582.3701171875,242980400,872241323076.8555
2020-06-09,3582.3701171875,3583.909912109375,3503.02001953125,3507.7099609375,3507.7099609375,216828400,776759580717.5781
2020-06-10,3507.7099609375,3537.679931640625,3485.2099609375,3499.68994140625,3499.68994140625,181691200,637320032054.6875
2020-06-11,3499.68994140625,3499.68994140625,3363.6298828125,3363.6298828125,3363.6298828125,184535100,645815633306.3965
2020-06-12,3363.6298828125,3421.679931640625,3317.469970703125,3379.820068359375,3379.820068359375,175411100,590018017737.0117
2020-06-15,3379.820068359375,3379.820068359375,3300.7099609375,3362.1201171875,3362.1201171875,144039000,486825902826.416
2020-06-16,3362.1201171875,3486.9599609375,3362.1201171875,3455.39990234375,3455.39990234375,164932900,554524221076.0742
2020-06-17,3455.39990234375,3491.7900390625,3453.449951171875,3464.5,3464.5,142912100,493818456383.74023
2020-06-18,3464.5,3480.760009765625,3429.56005859375,3449.449951171875,3449.449951171875,131185400,454491818300.0
2020-06-19,3449.449951171875,3498.760009765625,3449.449951171875,3486.77001953125,3486.77001953125,316119900,1090439773619.458
2020-06-22,3486.77001953125,3494.06005859375,3451.989990234375,3461.35009765625,3461.35009765625,141273100,492586809646.24023
2020-06-23,3461.35009765625,3511.169921875,3461.179931640625,3498.110107421875,3498.110107421875,126354200,437356122509.27734
2020-06-24,3498.110107421875,3498.110107421875,3392.6298828125,3392.6298828125,3392.6298828125,137473600,480897789663.6719
2020-06-25,3392.6298828125,3408.590087890625,3339.7900390625,3401.429931640625,3401.429931640625,150364100,510129738962.20703
2020-06-26,3401.429931640625,3460.360107421875,3401.429931640625,3406.449951171875,3406.449951171875,141212100,480323063649.8291
2020-06-29,3406.449951171875,3451.179931640625,3385.5,3438.929931640625,3438.929931640625,129245400,440267986519.18945
2020-06-30,3438.929931640625,3444.4599609375,3399.199951171875,3410.929931640625,3410.929931640625,153775800,528824201381.9824
2020-07-01,3410.929931640625,3430.590087890625,3368.75,3407.780029296875,3407.780029296875,128579700,438576347331.3721
2020-07-02,3407.780029296875,3462.280029296875,3407.780029296875,3451.449951171875,3451.449951171875,136435500,464942172187.1338
2020-07-03,3451.449951171875,3466.320068359375,3402.22998046875,3412.280029296875,3412.280029296875,98235000,339053185953.36914
2020-07-06,3412.25,3487.7099609375,3412.25,3479.199951171875,3479.199951171875,121576000,414847706000.0
2020-07-07,3479.199951171875,3479.199951171875,3424.090087890625,3429.030029296875,3429.030029296875,107783200,374999304177.14844
2020-07-08,3429.030029296875,3433.169921875,3402.699951171875,3407.93994140625,3407.93994140625,113017600,387540744239.0625
2020-07-09,3407.93994140625,3421.3701171875,3349.610107421875,3353.070068359375,3353.070068359375,114609800,390583315096.58203
2020-07-10,3353.070068359375,3386.77001953125,3328.820068359375,3379.6201171875,3379.6201171875,118977500,398939894058.22754
2020-07-13,3379.6201171875,3428.1201171875,3379.6201171875,3423.06005859375,3423.06005859375,106474500,359843362167.48047
2020-07-14,3423.06005859375,3423.06005859375,3377.3701171875,3417.139892578125,3417.139892578125,115610600,395742027210.0586
2020-07-15,3417.139892578125,3491.239990234375,3417.139892578125,3476.22998046875,3476.22998046875,121153800,413999483117.43164
2020-07-16,3476.22998046875,3477.780029296875,3443.580078125,3454.0,3454.0,94824300,329631074536.9629
2020-07-17,3454.0,3473.409912109375,3441.419921875,3472.739990234375,3472.739990234375,110536600,381793416400.0
2020-07-20,3472.739990234375,3475.610107421875,3439.550048828125,3461.010009765625,3461.010009765625,93796500,325730856494.01855
2020-07-21,3461.010009765625,3490.580078125,3460.449951171875,3468.85009765625,3468.85009765625,125929400,435842913923.7793
2020-07-22,3468.85009765625,3471.14990234375,3435.18994140625,3439.239990234375,3439.239990234375,116079100,402660997370.8496
2020-07-23,3439.239990234375,3470.7900390625,3437.56005859375,3441.550048828125,3441.550048828125,110867100,381298563921.3135
2020-07-24,3441.550048828125,3441.550048828125,3384.679931640625,3394.85009765625,3394.85009765625,125825900,433036132288.8428
2020-07-27,3394.85009765625,3396.580078125,3375.830078125,3382.75,3382.75,122601500,416213714247.80273
2020-07-28,3382.75,3408.070068359375,3375.8701171875,3397.89990234375,3397.89990234375,110318600,373180244150.0
2020-07-29,3397.89990234375,3408.31005859375,3390.6298828125,3397.360107421875,3397.360107421875,129899400,441385158574.5117
2020-07-30,3397.360107421875,3404.3798828125,3292.719970703125,3325.679931640625,3325.679931640625,173210700,588459122358.6182
2020-07-31,3325.679931640625,3355.090087890625,3282.02001953125,3282.02001953125,3282.02001953125,152685100,507781772930.542
2020-08-03,3282.02001953125,3351.610107421875,3260.110107421875,3349.5,3349.5,137019800,449701726672.16797
2020-08-04,3349.5,3362.929931640625,3328.699951171875,3356.300048828125,3356.300048828125,125195600,419342662200.0
2020-08-05,3356.300048828125,3398.93994140625,3356.280029296875,3398.93994140625,3398.93994140625,128242000,430418630861.8164
2020-08-06,3398.93994140625,3398.93994140625,3334.840087890625,3358.5400390625,3358.5400390625,108616800,369181979827.7344
2020-08-07,3358.5400390625,3371.050048828125,3343.760009765625,3366.070068359375,3366.070068359375,94791900,318362391528.8086
2020-08-10,3366.070068359375,3401.56005859375,3366.070068359375,3377.969970703125,3377.969970703125,105592100,355430407265.20996
2020-08-11,3377.969970703125,3459.10009765625,3377.969970703125,3434.56005859375,3434.56005859375,143558500,484936302039.1846
2020-08-12,3434.56005859375,3501.89990234375,3433.510009765625,3494.219970703125,3494.219970703125,128996500,443046226598.3887
2020-08-13,3494.219970703125,3494.219970703125,3447.010009765625,3447.010009765625,3447.010009765625,95814700,334797638226.9287
2020-08-14,3447.010009765625,3447.010009765625,3371.3798828125,3397.8701171875,3397.8701171875,93500300,322296470016.08887
2020-08-17,3397.8701171875,3421.8701171875,3382.0,3415.77001953125,3415.77001953125,86824600,295018713776.7578
2020-08-18,3415.77001953125,3434.02001953125,3382.830078125,3387.25,3387.25,102293100,349409704184.9121
2020-08-19,3387.25,3403.14990234375,3371.56005859375,3401.860107421875,3401.860107421875,87592700,296698373075.0
2020-08-20,3401.860107421875,3401.860107421875,3351.6298828125,3354.330078125,3354.330078125,110210100,374919342624.9756
2020-08-21,3354.330078125,3366.18994140625,3321.25,3352.179931640625,3352.179931640625,107763300,361473678508.0078
2020-08-24,3352.179931640625,3410.35009765625,3352.179931640625,3402.169921875,3402.169921875,98086500,328803596864.86816
2020-08-25,3402.169921875,3436.419921875,3365.639892578125,3367.919921875,3367.919921875,97595500,332036474610.35156
2020-08-26,3367.919921875,3378.68994140625,3347.080078125,3377.72998046875,3377.72998046875,81933500,275945466918.9453
2020-08-27,3377.72998046875,3386.52001953125,3357.919921875,3357.919921875,3357.919921875,89904500,303673125029.05273
2020-08-28,3357.919921875,3373.840087890625,3340.360107421875,3342.43994140625,3342.43994140625,145496000,488563916953.125
2020-09-01,3342.43994140625,3346.64990234375,3269.679931640625,3290.81005859375,3290.81005859375,160124100,535205187421.7285
2020-09-02,3290.81005859375,3348.360107421875,3290.72998046875,3329.780029296875,3329.780029296875,109889400,361625142852.83203
2020-09-03,3329.780029296875,3359.219970703125,3276.739990234375,3281.389892578125,3281.389892578125,120612400,401612760805.5664
2020-09-04,3281.389892578125,3310.419921875,3243.77001953125,3254.139892578125,3254.139892578125,107443200,352563030506.25
2020-09-07,3254.139892578125,3330.780029296875,3254.139892578125,3326.260009765625,3326.260009765625,89578300,291500319539.33105
2020-09-08,3326.260009765625,3349.800048828125,3288.6201171875,3322.1298828125,3322.1298828125,119895000,398801943870.8496
2020-09-09,3322.1298828125,3368.219970703125,3317.60009765625,3358.14990234375,3358.14990234375,117926600,391767481838.47656
2020-09-10,3358.14990234375,3369.080078125,3331.02001953125,3353.820068359375,3353.820068359375,109750900,368559974117.1387
2020-09-11,3353.639892578125,3378.340087890625,3350.030029296875,3365.89990234375,3365.89990234375,96060100,322150983445.04395
2020-09-14,3365.89990234375,3389.590087890625,3359.070068359375,3367.56005859375,3367.56005859375,103996200,350040799424.1211
2020-09-15,3367.56005859375,3416.570068359375,3367.360107421875,3407.9599609375,3407.9599609375,122137900,411306713680.5176
2020-09-16,3407.9599609375,3413.199951171875,3385.739990234375,3394.889892578125,3394.889892578125,121881200,415366249591.0156
2020-09-17,3394.889892578125,3394.889892578125,3355.070068359375,3380.280029296875,3380.280029296875,111141000,377311457551.0254
2020-09-18,3380.25,3381.949951171875,3354.449951171875,3356.02001953125,3356.02001953125,306276500,1035291139125.0
2020-09-21,3356.02001953125,3356.02001953125,3228.3798828125,3240.110107421875,3240.110107421875,166119300,557499696430.5176
2020-09-22,3240.110107421875,3272.68994140625,3231.550048828125,3249.2900390625,3249.2900390625,131157200,424963769381.15234
2020-09-23,3249.2900390625,3324.510009765625,3249.2900390625,3286.6201171875,3286.6201171875,132299400,429879122593.9453
2020-09-24,3286.6201171875,3286.6201171875,3237.81005859375,3245.1201171875,3245.1201171875,127599300,419370426319.04297
2020-09-25,3245.1201171875,3261.989990234375,3220.14990234375,3261.989990234375,3261.989990234375,124463000,403897385145.5078
2020-09-28,3261.989990234375,3324.3701171875,3261.989990234375,3311.8798828125,3311.8798828125,136053900,443806459932.34863
2020-09-29,3311.8798828125,3311.909912109375,3277.75,3291.35009765625,3291.35009765625,120404600,398765572538.08594
2020-09-30,3291.35009765625,3308.0400390625,3269.800048828125,3282.25,3282.25,138689200,456474711963.8672
2020-10-01,3282.25,3312.81005859375,3275.93994140625,3290.909912109375,3290.909912109375,124199100,407652495975.0
2020-10-02,3290.909912109375,3301.340087890625,3255.43994140625,3301.340087890625,3301.340087890625,117160400,385564321666.6992
2020-10-05,3301.340087890625,3338.179931640625,3301.340087890625,3326.830078125,3326.830078125,125565500,414534418806.0303
2020-10-06,3326.830078125,3345.81005859375,3311.429931640625,3337.8701171875,3337.8701171875,143822400,478472686228.125
2020-10-07,3337.8701171875,3351.469970703125,3328.409912109375,3336.830078125,3336.830078125,124483400,415509420945.89844
2020-10-08,3336.830078125,3367.889892578125,3330.93994140625,3356.090087890625,3356.090087890625,134840800,449940837198.4375
2020-10-09,3356.090087890625,3388.43994140625,3356.090087890625,3378.3701171875,3378.3701171875,121276700,407015530762.08496
2020-10-12,3378.3701171875,3392.43994140625,3368.85009765625,3374.5400390625,3374.5400390625,109362100,369465650592.8711
2020-10-13,3374.5400390625,3377.239990234375,3342.3701171875,3350.919921875,3350.919921875,122683100,413999033066.3086
2020-10-14,3350.919921875,3372.169921875,3333.1298828125,3337.639892578125,3337.639892578125,104672000,350747490062.5
2020-10-15,3337.639892578125,3337.639892578125,3259.14990234375,3286.9599609375,3286.9599609375,116707800,389528609055.0293
2020-10-16,3286.9599609375,3333.010009765625,3286.9599609375,3325.669921875,3325.669921875,110603500,363549276039.5508
2020-10-19,3325.669921875,3345.610107421875,3304.10009765625,3311.77001953125,3311.77001953125,96627700,321351835509.96094
2020-10-20,3311.77001953125,3328.7099609375,3299.050048828125,3315.72998046875,3315.72998046875,99692400,330158301495.1172
2020-10-21,3315.72998046875,3322.31005859375,3257.77001953125,3261.010009765625,3261.010009765625,114708600,380342744037.59766
2020-10-22,3261.199951171875,3273.3701171875,3230.889892578125,3268.5400390625,3268.5400390625,118013300,384864968197.63184
2020-10-23,3268.5400390625,3320.7900390625,3267.340087890625,3310.3798828125,3310.3798828125,139203800,454993193889.64844
2020-10-26,3310.3798828125,3313.419921875,3270.360107421875,3271.080078125,3271.080078125,126227500,417860976657.71484
2020-10-27,3271.080078125,3277.260009765625,3233.429931640625,3233.989990234375,3233.989990234375,120242600,393323173401.9531
2020-10-28,3233.989990234375,3233.989990234375,3127.070068359375,3155.25,3155.25,175966700,569074546414.5752
2020-10-29,3155.25,3170.760009765625,3130.330078125,3152.110107421875,3152.110107421875,141520700,446533188675.0
2020-10-30,3152.1298828125,3158.77001953125,3126.31005859375,3151.27001953125,3151.27001953125,127737400,402644875692.77344
2020-11-02,3151.27001953125,3189.14990234375,3137.6298828125,3184.550048828125,3184.550048828125,115642800,364421688614.64844
2020-11-03,3184.550048828125,3254.89990234375,3184.550048828125,3254.8798828125,3254.8798828125,128478800,409147168813.3789
2020-11-04,3254.8798828125,3309.1298828125,3216.590087890625,3309.1298828125,3309.1298828125,123138200,400800049985.7422
2020-11-05,3309.1201171875,3338.889892578125,3309.1201171875,3324.360107421875,3324.360107421875,141351600,467749423156.6406
2020-11-06,3324.360107421875,3347.77001953125,3301.330078125,3326.64990234375,3326.64990234375,128833500,428288947899.53613
2020-11-09,3326.64990234375,3518.02001953125,3326.64990234375,3485.27001953125,3485.27001953125,305549000,1016454551011.2305
2020-11-10,3485.27001953125,3547.10009765625,3483.1298828125,3541.820068359375,3541.820068359375,276245800,962791204761.4258
2020-11-11,3541.820068359375,3598.010009765625,3539.889892578125,3590.159912109375,3590.159912109375,218973900,775566153466.919
2020-11-12,3590.159912109375,3590.159912109375,3549.169921875,3569.989990234375,3569.989990234375,169195500,607438901409.3018
2020-11-13,3569.989990234375,3571.10009765625,3539.8798828125,3560.25,3560.25,157399600,561914996466.8945
2020-11-16,3560.25,3641.659912109375,3560.25,3619.489990234375,3619.489990234375,207049200,737146914300.0
2020-11-17,3619.489990234375,3622.72998046875,3563.280029296875,3591.590087890625,3591.590087890625,193872700,701720297029.7119
2020-11-18,3591.590087890625,3613.010009765625,3573.320068359375,3607.610107421875,3607.610107421875,165676900,595043511832.4463
2020-11-19,3607.590087890625,3607.590087890625,3569.929931640625,3578.3798828125,3578.3798828125,160690900,579706898054.2236
2020-11-20,3578.409912109375,3605.6201171875,3573.340087890625,3586.510009765625,3586.510009765625,134593000,481628925300.5371
2020-11-23,3586.510009765625,3610.699951171875,3576.840087890625,3582.280029296875,3582.280029296875,157038100,563218717564.5752
2020-11-24,3582.280029296875,3634.050048828125,3582.280029296875,3633.35009765625,3633.35009765625,207240900,742394937323.5107
2020-11-25,3633.35009765625,3649.81005859375,3601.469970703125,3607.81005859375,3607.81005859375,194106000,705255054055.6641
2020-11-26,3607.81005859375,3619.47998046875,3581.0400390625,3589.0400390625,3589.0400390625,123609100,445958154313.7207
2020-11-27,3589.0400390625,3593.679931640625,3555.4599609375,3593.679931640625,3593.679931640625,218642600,784717045644.7266
2020-11-30,3593.679931640625,3614.159912109375,3542.8701171875,3542.8701171875,3542.8701171875,216236300,777084051802.2217
2020-12-01,3542.8701171875,3618.52001953125,3541.64990234375,3614.169921875,3614.169921875,141899200,502730435332.8125
2020-12-02,3614.169921875,3654.43994140625,3604.2099609375,3651.320068359375,3651.320068359375,155602000,562372068183.5938
2020-12-03,3651.320068359375,3672.93994140625,3636.110107421875,3672.8798828125,3672.8798828125,163524700,597081018782.4463
2020-12-04,3672.8798828125,3708.1298828125,3672.590087890625,3702.27001953125,3702.27001953125,182228600,669303759013.0859
2020-12-07,3702.27001953125,3720.949951171875,3677.81005859375,3695.800048828125,3695.800048828125,164071900,607438476417.5293
2020-12-08,3695.800048828125,3699.5,3675.56005859375,3695.1298828125,3695.1298828125,127804400,472339507760.4492
2020-12-09,3695.1298828125,3728.550048828125,3695.1298828125,3697.659912109375,3697.659912109375,124739800,460929762556.0547
